artists_id,danceability
[247966],-147412.999807347
[247966],-178572.99984879076
[247966],-197172.99965484464
[247966],-122226.99937132315
[247966],-113572.99996552595
[247966],-191359.99981359328
[247966],-102791.99994083242
[247966],-194826.9998431739
[247966],-145439.9997527593
[247966],-113986.99949810306
[247966],-95372.99985342103
[247966],-126186.99979502932
[247966],-153252.9999357904
[247966],-159107.00002034847
[247966],-169599.99999906056
[247966],-161746.99963053816
[247966],-121452.99933196435
[247966],-140026.99965604077
[247966],-152652.99982476392
[247966],-144252.99978253507
[247966],-147292.99980022776
[247966],-164066.99994734165
[247966],-102572.99964782203
[247966],-156372.99957626942
[247966],-189732.99985611826
[247966],-167492.99963060668
[247966],-181879.99993714952
[247966],-202572.999552521
[247966],-203626.9997992493
[247966],-172159.99977942804
[247966],-159132.9998971661
[247966],-125866.99967854195
[247966],-129492.99985185674
[247966],-157106.99989268745
[247966],-236720.00003651017
[247966],-125946.99981421679
[247966],-175959.9999208304
[247966],-174959.99981308889
[247966],-260239.99984226344
[247966],-183855.99983651287
[247966],-119412.99961157744
[247966],-161572.99974041403
[247966],-130972.99923294745
[247966],-138106.99941526985
[247966],-148906.9995871031
[247966],-193119.99959352415
[247966],-133119.99947562726
[247966],-118612.99948378536
[247966],-121719.99944296143
[247966],-111892.99970265647
[247966],-157412.99965610408
[247966],-131292.99954101624
[247966],-135679.99937119178
[247966],-157292.99969697616
[247966],-158599.99968311776
[247966],-202346.99963995648
[247966],-171892.999745437
[247966],-158639.99962662553
[247966],-157946.9996507317
[247966],-107732.99945399111
[247966],-132132.9993764
[247966],-183572.99956331804
[247966],-178199.99954737994
[247966],-174866.9995233372
[251206],-233039.99957424434
[251206],-245492.9997452762
[836376],-275919.9999929366
[836376],-225052.99959911912
[836376],-193372.9999709631
[836376],-187520.00001731914
[836376],-239226.99978050808
[836376],-205412.99999992637
[836376],-192760.0000341935
[836376],-240120.00001744277
"[102985, 594665]",-238292.99932806418
"[102985, 594665]",-237492.99995983054
"[102985, 745915]",-263907.00005147967
"[102985, 622805]",-340759.9995139246
"[102985, 583959]",-212159.9997993909
"[102985, 583959]",-212666.99995341996
[102985],-172706.99980516278
[102985],-241239.99965993568
[102985],-263172.9999930784
[102985],-180599.99992838816
[102985],-195999.99986558242
[102985],-168159.9998362923
[102985],-222599.99960219336
[102985],-171359.99959840524
[102985],-240932.99927513266
[102985],-181292.99978131676
[102985],-137532.99955105424
[102985],-226132.9997007187
[102985],-294759.9997438471
[102985],-239639.9999847452
[102985],-279292.99975280423
[102985],-167999.99954651768
[102985],-214599.99975567427
[102985],-228172.99967517858
[102985],-274466.99990494846
[102985],-153639.99977194436
[102985],-202399.99974740762
[102985],-251239.9995529944
[102985],-253026.99961499975
[102985],-240439.9996353547
[102985],-211626.99985100867
[102985],-200399.999733047
[102985],-229172.99977174876
[102985],-166292.99960583373
[102985],-300506.9997147549
[102985],-200999.9995344937
[102985],-173999.99968392798
[102985],-229799.99971957164
[102985],-216506.9997065138
[102985],-288932.9998458588
[102985],-267999.9997312877
[102985],-218626.99961074203
[102985],-198826.9996351
[102985],-253226.99963669255
[102985],-170132.99952785723
[102985],-241799.9995868089
[102985],-228759.9991842558
[102985],-189706.99959812485
[102985],-292572.9998805126
[102985],-198199.99994229147
[102985],-229492.99993271535
[102985],-300599.9998854228
[102985],-237866.99999610364
[102985],-206332.99975418675
[102985],-168559.99971657284
[102985],-211399.99946886118
[102985],-251599.99971080848
[102985],-208466.99983356174
[102985],-234892.99978273144
[102985],-360732.99979505694
[102985],-295599.99990966934
[102985],-178226.99989965165
[102985],-182466.99971585858
[102985],-186706.99988083102
[102985],-281039.999688102
[102985],-268399.99985987885
[102985],-217999.9997674435
[102985],-284266.9997295419
[102985],-298092.9997403802
[102985],-214159.99988031154
[102985],-230039.9998873967
[102985],-191532.99986609851
[836737],-209039.9995766803
[308013],-235466.99982624876
[838300],-138599.99960469196
[838300],-149626.99963787568
[838300],-135399.9993759211
[838300],-195332.99949049758
[838300],-169799.99934521288
[838300],-144732.9993752546
[838300],-160959.9993745568
[838300],-179266.9994681627
[838300],-181172.99943541456
[838300],-160332.9992656954
[838300],-133359.99948080722
[838300],-130039.9993394444
[838300],-121239.9994122441
[838300],-137199.9992565081
[838300],-151399.9994188158
[838300],-288959.9993221782
[838300],-161999.99938058248
[838300],-98439.99944676578
[838300],-201799.9995284692
"[837592, 743929]",-114346.9996171194
"[837592, 743929]",-232866.99968267613
"[837592, 743929]",-140679.99951684097
"[837592, 743929]",-229052.99935968063
"[837592, 743929]",-296652.9996224008
[837592],-177799.99939149473
[837592],-143799.99932527315
[837592],-165826.999577951
[837592],-129532.9993037201
[837592],-237199.99942637872
[837592],-83532.9993715497
[837592],-176186.9997128696
[837592],-197866.99961587324
[837592],-200066.99950505703
[837592],-196599.99933957978
[837592],-179959.9995204699
[837592],-298959.9993271306
[837592],-290692.99934703665
[837592],-114679.99927843723
[837592],-163066.9993689891
[837592],-258892.99988438567
[837592],-117572.99972317554
[837592],-134066.99951013207
[837592],-155572.9992915001
[837592],-196306.99969541852
[837592],-137892.99946817162
[837592],-131826.9995639426
[837592],-140626.9996547535
[837592],-238559.99910620225
[837592],-290266.9996940895
[837592],-162772.99953130062
[837592],-92532.99925004419
[837592],-238906.99951962492
[837592],-153799.99956117032
[837592],-142466.9993537703
[300583],-149199.99980959977
[300583],-155492.99956132675
[300583],-228572.9997045965
[300583],-423999.9994827533
[251474],-173132.9995925762
[302955],-240052.99991448902
[302955],-229279.9999260047
[306446],-191959.99965705664
[306446],-366999.99936313357
[306446],-326866.99943239446
[306446],-151359.99966343679
[252026],-206946.99949614215
[252026],-260146.999411783
[252026],-219439.99999073587
[836312],-188572.99973271278
[836312],-244109.99983413052
[836312],-223023.99965857717
[486305],-225066.9995134314
[486305],-208959.99992776784
[836313],-257599.9995329065
[253137],-181906.99988143146
[253232],-657426.9995893448
[253232],-688026.9995803834
[253232],-575852.99963772
[253232],-540132.9996089594
"[962064, 942529]",-174466.99956814907
"[962064, 150062]",-154105.99974324115
"[962064, 150062]",-151292.99929627642
"[962064, 150062]",-154279.9993411704
[962064],-132052.9992418884
[962064],-142159.99934961254
[962064],-160239.99950973448
[962064],-148852.99941396018
[962064],-145945.9995853977
[962064],-128332.99934608534
[962064],-140265.999316924
[962064],-141692.99925208377
[962064],-187802.99971033042
[962064],-173625.99948335864
[962064],-139599.99931378162
[962064],-181785.9997713366
[962064],-153759.99958220506
[962064],-135865.99943633174
[962064],-142239.99976767742
[962064],-206959.99980689582
[962064],-161225.99947196105
[962064],-190532.99958163616
"[648106, 31617]",-262772.9998500171
[648106],-200826.99981434748
[648106],-236132.99976516346
[648106],-298586.9997151582
[648106],-265172.99972600985
[648106],-262266.99975457165
[648106],-242266.9999687061
[648106],-234959.99987348935
"[2165952, 303506]",-222333.0000558762
"[2165952, 303506]",-220159.9997658646
"[2165952, 266063]",-235627.00012017094
"[2165952, 3226468]",-185418.99999394096
"[2165952, 3226468]",-185427.00003043827
"[2165952, 868174]",-230786.99971254353
[2165952],-172319.99962873885
[2165952],-179626.99978553108
[2165952],-195333.00021215144
[2165952],-212572.99987563412
[2165952],-204186.9999789949
[2165952],-234787.00013298812
[2165952],-189652.99992804215
[2165952],-202719.99982797797
[2165952],-234932.99976063572
[2165952],-237292.9995144899
[2165952],-207012.99996841652
[2165952],-170586.99956443632
[2165952],-254213.00011549777
[2165952],-134346.99990897172
[2165952],-135493.00027685543
[2165952],-176732.99991394667
[2165952],-197799.99985589477
[2165952],-237292.99952356136
[2165952],-248387.00001556557
[2165952],-262839.99987036566
[2165952],-248132.99984201038
[2165952],-180012.99987624362
[2165952],-203799.99986427187
[2165952],-191172.9998427778
[2165952],-248387.00001556517
[2165952],-259999.99983312076
[2165952],-178012.99987704205
[2165952],-199226.99988137346
[2165952],-209212.99978769157
[2165952],-214240.00031928805
[2165952],-233720.00017114528
[2165952],-200787.0001519266
[2165952],-205679.99999769958
[2165952],-167693.00028101573
[2165952],-212868.99998458236
[2165952],-212866.99996659867
[2165952],-215866.99979326755
[2165952],-229107.00011370066
[2165952],-232719.99982860088
[2165952],-220919.99987539474
[2165952],-227986.99992249752
[2165952],-229466.99983788613
[2165952],-171333.00006253875
[2165952],-349933.0000206599
[2165952],-205947.0001609328
[2165952],-219683.00010139012
[2165952],-234212.99988093425
[2165952],-288877.00015185325
[2165952],-219932.99993766102
[2165952],-191572.9998849934
[2165952],-227853.00007697512
[2165952],-171333.00006252248
[2165952],-248132.99979665337
[2165952],-196906.99991983548
[2165952],-279506.9998932493
[2165952],-210159.99990965406
[2165952],-208120.00009850005
[2165952],-259999.9999047612
[2165952],-222960.00003681512
[2165952],-225506.99970407053
[2165952],-200772.99980647775
[2165952],-227986.99984095173
[2165952],-208519.99990678809
[2165952],-256799.99951587024
[2165952],-251186.99956516575
[2165952],-229466.99975629474
[2165952],-199800.00019006222
[2165952],-279866.99999241135
[2165952],-191172.99977870833
[2165952],-244906.9998741395
[2165952],-182946.99963990608
[2165952],-244546.99982079965
[2165952],-199946.99951574072
[2165952],-189467.00006135163
[2165952],-168199.99988397246
[2165952],-245760.0000232591
[2165952],-264399.99992256647
[2165952],-275039.99981626053
[2165952],-286852.9997323488
[2165952],-136907.0000004055
[989540],-240252.99930637758
"[312890, 761179]",-322092.99984082556
"[312890, 135273]",-234999.99984251833
"[312890, 546214]",-178359.9997326946
"[312890, 546214]",-237399.99993435416
"[312890, 86927, 376204]",-221479.99993545402
"[312890, 861687]",-234026.99996211278
[312890],-444372.99975741515
[312890],-278892.99999328563
[312890],-374332.9999867268
[312890],-241959.999859364
[312890],-287946.99972514523
[312890],-287266.9998277857
[312890],-271332.9998898236
[312890],-211303.00011482954
[312890],-479746.99986933364
[312890],-205306.99987014817
[312890],-370132.999752654
[312890],-353159.9998713441
[312890],-269146.9998914097
[312890],-278893.00009300857
[312890],-322092.9999683155
[312890],-406639.9996631709
[312890],-298839.99973178573
[312890],-243719.99978456847
[312890],-188186.9999391284
[312890],-174799.99959277967
[312890],-431612.999783115
[312890],-430626.9997689565
[312890],-288333.00023945916
[312890],-267267.0000716557
[312890],-242733.0000281095
[312890],-276159.99995521497
[312890],-299746.9998523066
[312890],-484147.0002392689
[312890],-237547.00004247559
[312890],-294867.00003176474
[312890],-448573.0001802151
[312890],-252973.00003088807
[312890],-232466.99992846188
[312890],-326280.00001400174
[312890],-338412.99974192714
[312890],-283626.99990063306
[312890],-247946.99969947973
[312890],-448533.0000987167
[312890],-242799.9998650245
[312890],-331132.9999178385
[312890],-444332.9998128602
[312890],-322626.9997635409
[312890],-180573.0001675094
[312890],-313133.00007969205
[312890],-384132.99977156345
[312890],-277307.0000946468
[312890],-338412.9997509928
[312890],-688452.9999993735
[312890],-304132.9996221027
[312890],-424146.99973143026
[312890],-482359.9996907769
[312890],-243719.9997301741
[566448],-183827.00001121566
[566448],-168052.99969344636
[566448],-168612.99960087743
[3178543],-260169.99968672337
[3178543],-167493.00001151257
[2393563],-238266.99961372072
[2393563],-285612.9997779605
[2393563],-208039.9996368023
[852997],-308440.0000566091
[852997],-240932.99943656664
[852997],-169266.999549223
[852997],-301119.99963900424
[852997],-277239.9997996874
[1606776],-248626.9995843853
[352999],-262946.9997920929
[352999],-304599.99977741815
[352999],-230226.99978531516
[352999],-231772.99981270754
[352999],-244732.9999103171
[352999],-245732.99947361683
[352999],-251292.99979452934
[352999],-247399.9993614711
"[352164, 68780]",-122372.9994855188
[352164],-247479.9997256995
[352164],-183306.9996501161
[352164],-212946.99947903721
[352164],-245012.99928283677
[352164],-173746.99973072478
[932328],-217706.9995543493
[932328],-188852.99955928314
[932328],-202800.00002392952
[932328],-234772.99957584354
[354609],-192426.99954379053
[354609],-222319.99994082874
[852718],-210906.99969021638
[297849],-186266.9994779317
[297849],-199332.99959058443
[297849],-286399.99955906946
[297849],-135426.99948539867
[297849],-207559.99976981053
[297849],-489426.9997896022
[297849],-160372.99979994853
[297849],-480799.9997415125
[297849],-138399.99978423608
[3393991],-377000.00005582545
[3393991],-245959.99987281126
[3393991],-234239.999937489
[3393991],-307172.9997824166
[3393991],-218599.99972555318
[3393991],-273879.99985624367
[3393991],-213706.99977464962
[3393991],-269893.00019117625
[3393991],-234239.9999737519
"[3446629, 107139]",-207455.00019468597
"[3446629, 3420473]",-177696.9999908664
[3446629],-206525.99996309358
[3446629],-159400.0001040566
[3446629],-255183.9995251946
[3446629],-251111.0000181408
[3446629],-210280.0000797025
[3446629],-204290.0001093495
[3446629],-276499.99979338865
[3446629],-186180.99989279016
[3446629],-180387.00027697437
[3446629],-199505.99999163908
[3446629],-211999.99989620084
[3446629],-208853.99990605225
[358055],-243532.9997361644
[365821],-209226.9995414953
[365821],-285998.99962714774
[365821],-432079.9997294407
[365821],-285695.99966623425
[365821],-433079.99949735566
[365821],-437942.99947777216
[365821],-432359.9995959458
[303626],-477132.99953786074
[303626],-413292.9994525838
[303626],-216972.99968774224
[303626],-428332.99983698694
[303626],-390026.9997951685
[303626],-384212.99939844536
[303626],-219999.99960053933
[303626],-546599.9996937403
[303626],-257532.99949607757
[303626],-187532.99952436413
[303626],-213746.99961829817
[303626],-264546.9993265612
[303626],-574532.9993480021
[303626],-603106.9996452599
[303626],-279999.9998511271
[303626],-264359.9994197918
[303626],-206772.99960660626
[303626],-201132.9996074393
[303626],-430066.9993896952
[303626],-186599.99947545445
[303626],-258892.99917001888
[303626],-125372.99968487816
[303626],-417399.9996888078
[303626],-191399.99947722073
[303626],-473972.99938468466
[303626],-224159.9996096298
[303626],-494959.99980421964
[303626],-283359.999503072
[303626],-393506.99963265896
[303626],-296812.9994545293
[303626],-342759.9991744357
[303626],-151572.99934641924
[303626],-201452.99940342412
[303626],-274626.9992625646
[303626],-303799.99968637456
[303626],-289772.99947170564
[303626],-396572.99947223277
[303626],-401439.99975877523
[303626],-316466.9995053172
[303626],-322999.9999602106
[303626],-206267.000175711
[303626],-190759.9996789454
[303626],-205600.00001580984
[303626],-205666.99980579808
[303626],-322092.9998605794
[303626],-207786.9997654927
[303626],-287932.99942143075
[303626],-208666.9997067401
[303626],-321426.99964373786
[303626],-386666.9997537849
[303626],-276026.9996007727
[303626],-231906.9994297439
[303626],-212546.99971449407
[303626],-505732.9997129395
[303626],-230826.99970016486
[303626],-220332.9996586397
[303626],-231172.99942657579
[303626],-362626.9997818856
[303626],-266292.99958136264
[303626],-255399.9996089325
[303626],-218692.99950954434
[356422],-175906.9994289286
[299882],-163319.99983325138
[299882],-181866.99969177658
[299882],-232132.9993081151
[299882],-273319.9998971839
[299882],-179132.99982142294
[299882],-177039.9998646093
[299882],-213999.9993021153
[299882],-165092.99941408093
[299882],-199039.999572522
[299882],-217572.99959806853
[299882],-179906.99953610785
[299882],-156892.99955367777
[299882],-203333.00008788923
[299882],-194559.9997103724
[299882],-187279.99942278682
[299882],-142412.99969191477
[299882],-258039.9996851827
[299882],-280812.9995853985
[299882],-223439.9995584664
[3308665],-213134.99993219264
[997568],-193159.99962779903
[997568],-193592.9997979191
[997568],-220708.9999507186
"[359179, 214162]",-126372.9996430561
[359179],-295599.9995118267
[359179],-216199.99964334426
[359179],-233239.99951653046
[359179],-208399.99965556918
[359179],-242692.99948290375
[359179],-296426.9995116532
[359179],-215999.9996825486
[1422105],-340066.99983329704
[359555],-334707.00009918085
[359559],-247159.99970577582
[359559],-338666.9995916338
[359559],-275466.9996552413
[359559],-347452.9997215175
[359559],-294719.9998125855
[359559],-320559.99983088917
[359559],-337399.9997247264
[359559],-272226.99959723954
[361541],-277466.9999886008
[361541],-197599.9999346533
[361541],-207372.99962334795
[361541],-214372.99999944557
[361541],-252279.99993649835
"[361973, 407331]",-282667.00000802154
[361973],-344666.999696785
"[854866, 879144]",-283039.9997757533
"[854866, 2811293]",-180839.99967818725
[854866],-315262.9997306848
[854866],-221132.99976860516
[854866],-229047.9997065121
[854866],-320279.9999467603
[854866],-322226.99966479914
[854866],-231426.99975018957
[854866],-258280.9997128754
[854866],-195332.9997768964
[854866],-312593.9996809369
[854866],-237292.99977823705
[854866],-219065.99972219943
[3103730],-202666.99993194165
"[566138, 171889]",-203572.99974106514
"[566138, 171889]",-205746.99984092338
[566138],-213132.99989670448
[1629657],-240306.9995676337
[855405],-180439.9996869696
[855405],-149932.99984088057
[855405],-192466.99952771142
[855423],-268932.9996370185
[855423],-372652.9998451478
[855423],-155719.99954639288
[855423],-148639.9995858319
[855423],-329799.999918288
[855423],-325292.99972868443
[855423],-200359.99978126452
[855423],-216506.9995942479
[855423],-214172.99976837996
[855423],-176999.99954335947
[855423],-178692.99986965
[855423],-182866.99991214767
[855423],-330466.99988371035
[855423],-171346.99971551256
[855423],-255372.999635131
[855423],-171639.99972463606
[855423],-229506.9998086545
[855423],-269692.99964997184
[855423],-306999.9995630751
[855423],-214772.99952899458
[855423],-180879.9995881684
[855423],-255732.99964277717
[855423],-227826.9998300348
[855423],-284132.99936935224
[855423],-241092.99960480692
[855423],-279466.9996432278
[855423],-245559.9997361536
[855423],-216799.9996658064
[855423],-216906.99965214136
[855423],-52186.99981845752
[855423],-251412.99952837205
[855423],-221999.99960867694
[855423],-234559.99948587062
[855423],-161146.999759593
[855423],-216466.99952177354
[855423],-198252.99974012768
[855423],-280252.9995858916
[855423],-195186.99948382107
[855423],-169412.99986063188
[855423],-148052.99951433117
[855423],-177932.99948186596
[855423],-184772.99965083782
[855423],-176879.9998174419
[855423],-269066.9999190905
[855423],-300839.9998806384
[855423],-309972.99979665165
[855423],-213999.99972732473
[855423],-182866.99958148814
[855423],-235106.99981453788
[855423],-158692.9999902292
[855423],-209932.99988034467
[855423],-199226.99984783825
[855423],-178639.99965572477
[855423],-275866.99964100425
[855423],-165012.9998866566
[855423],-181959.99969763332
[855423],-179159.99961827442
[855423],-209332.99956648683
[855423],-235999.99956201448
[855423],-240772.99969818775
[855423],-247052.99969021324
[855423],-198092.999850914
[855423],-185399.99976959496
[855423],-326692.99969347066
[855423],-205172.99965755592
[855423],-253932.99971871398
[855423],-188172.99966588043
[855423],-243732.9995611336
[855423],-258292.9997421268
[855423],-232839.99958637104
[855423],-323399.99960222695
[855423],-142306.9996998308
[855423],-277999.9996116561
[855423],-300159.9996416187
[855356],-294066.9993682426
[855356],-237572.99952774585
[633313],-236772.9999032194
[633313],-210332.9996835714
[633313],-215199.9999911666
[362437],-175666.9998174668
[362437],-190772.99924703588
[362437],-203399.9996973078
[362437],-224559.9998978699
[362437],-218292.9998450075
[362437],-249012.99964912387
[710448],-318306.9998215134
[365542],-238733.00009252754
[365542],-215999.99983972785
[859589],-220226.99965357452
[859589],-179639.9996667364
[859589],-161963.00002030106
[859589],-223226.9997261101
[859589],-185814.9998759739
[859589],-231919.99970841204
[859589],-217426.9999413472
[859589],-199186.99963323324
[859589],-227740.99971139882
[859589],-180946.99966656562
[859589],-204284.99997538122
[859589],-225038.99985887337
[859589],-215041.99978791922
[859589],-227813.0000087966
[859589],-227332.99960739515
[859589],-234652.99965655222
[859589],-179639.9998752481
[859589],-220226.9998620862
[859589],-230732.9998958245
[859589],-227740.99991991048
[859589],-234652.9998741296
[859589],-230746.9999682909
[859589],-227879.99996140934
[859589],-234652.99995568022
[859589],-227332.99989756083
[859589],-215671.99993821807
[859589],-223545.99966889908
[859589],-223523.00019540344
[859589],-173124.000094655
[859589],-227892.99987990555
[859589],-227332.99982497253
[859589],-227759.9999471682
[859589],-216159.999910838
[859589],-223546.00013374543
[859589],-199186.99976015338
[859589],-220946.99971810315
[859589],-216159.99982937018
[859589],-229572.99973637523
[859589],-228878.9998895925
[859589],-259039.99993189817
[859589],-206372.99974647138
[859589],-215671.99987474212
[859589],-246409.99963320408
[859589],-292706.9998585976
[859589],-215041.99986957756
[859589],-228878.9998802956
[859589],-206372.9996463149
[859589],-204285.0000297863
[859589],-227892.99977111685
[859589],-259039.99984120327
[859589],-203475.0000177837
[859589],-220932.9995899749
[859589],-198346.99958145348
[859589],-229572.99962728046
[859589],-242519.99996643877
[859589],-230732.99972357586
[859589],-237732.9995688791
[367272],-486626.9991677741
[367272],-437692.99969786115
[367272],-435799.9998985919
[367272],-556959.9992811047
[367272],-485900.9991631227
[367272],-435492.99990550237
[367272],-303386.9996671934
[367272],-312066.9989084586
[367272],-408132.999966974
"[857203, 20403]",-163532.9992932949
[857203],-185599.9995423841
[857203],-172772.9996486671
[857203],-189666.99949222332
[369389],-392292.99963726033
[369389],-150599.99968927214
[369389],-301839.99934927264
[369389],-245426.99927295282
[369389],-365799.9994853215
[369389],-160999.9998220313
[369389],-135412.9993735111
[369389],-211972.99931728307
[369389],-94532.99903464812
[299668],-307524.99972633726
[299668],-452746.9995337846
[299668],-187186.99947194735
[299668],-186266.99958391846
[299668],-171812.99960138273
[299668],-198599.99970296567
[299668],-183576.99967810384
[299668],-185106.99993832555
[299668],-132039.99983582742
[299668],-317159.9998455024
[299668],-136239.99981082696
[299668],-230532.99990557384
[299668],-315744.99983713316
[299668],-131517.99980055343
[299668],-186906.99985712
[299668],-242132.99984116966
[299668],-271492.99983564136
[299668],-185559.99974305747
[299668],-130812.99966319648
[299668],-189092.99977119017
[299668],-191866.99978637067
[299668],-254239.99989083226
[312126],-213251.99940860312
[312126],-193466.99991398928
[312126],-240332.99960520183
[312126],-297826.99950067076
[312126],-286892.9998316226
[312126],-331239.9999205639
[312126],-287760.00003104086
[312126],-260266.9998412677
[312126],-278599.99973197974
[312126],-239159.99985619375
[312126],-278306.99962463765
[857621],-238786.99942099224
[857621],-275972.9999898649
[857621],-220132.99962102663
[857621],-235879.99952285623
[857621],-210732.9999085806
[857621],-236159.9996477946
[857621],-215160.00000236154
[857621],-207986.9997019718
[858788],-219279.9997459339
[858788],-214706.9995333325
"[495784, 272567]",-132666.99960218626
"[495784, 272567]",-87999.99947410752
"[495784, 272567]",-171386.99940576215
"[495784, 272567]",-146999.99958797044
"[495784, 272567]",-187666.99949471612
"[495784, 272567]",-138506.99950649287
"[495784, 272567]",-170826.99967964817
"[495784, 272567]",-148666.99956949844
"[495784, 272567]",-152332.99943287237
"[495784, 272567]",-171386.99968047495
"[495784, 272567]",-147666.99959114115
"[495784, 272567]",-259666.99949033605
[495784],-142999.99967257614
[495784],-189332.99954021472
[495784],-156999.99947595337
[495784],-161666.99942401046
[495784],-197332.99964186584
[495784],-173266.99911234857
[495784],-177999.9995843717
[495784],-227332.99964626803
[495784],-181666.99966527265
[495784],-229666.99967410415
[495784],-192666.99973198993
[495784],-185666.99959858687
"[3226468, 2517403]",-227755.00002879935
"[3226468, 2435745]",-230572.9998958623
"[3226468, 2739175]",-191128.99982992304
"[3226468, 92107]",-178348.00012148326
"[3226468, 2775792]",-179897.00003876036
"[3226468, 2659130]",-201787.99988547163
[3226468],-225666.99977854278
[3226468],-191719.99982434782
[3226468],-226219.99976008167
[3226468],-232168.99977079616
[3226468],-157859.9997309811
[3226468],-192547.00010649217
[3226468],-244688.00002409166
[3226468],-171158.00008267473
[3226468],-181140.0001347476
[3226468],-219519.9999911559
[3226468],-205879.9998223207
[3226468],-174764.99964961028
[3226468],-215555.9997572287
[3226468],-201142.99998666684
[3226468],-104264.00004582277
[3226468],-209121.99999318586
[3226468],-219595.99990243453
[3226468],-218592.99983201292
[3226468],-257179.0001908274
[3226468],-199210.0001178896
[3226468],-262521.00000754825
[3226468],-220160.0000243311
[3226468],-191679.99977559934
[3226468],-177028.99995562763
[3226468],-134853.00023683853
[3226468],-197119.9999209101
[3226468],-177140.00003322645
[3226468],-165009.00039140412
[3226468],-122812.99985190578
[3226468],-278715.0000290166
[3226468],-185883.99988201592
[3226468],-183018.99997594577
[3226468],-145806.99964417552
[3226468],-245673.99991695042
[3226468],-311373.0000122216
[3226468],-235692.99989002553
[3226468],-225525.99959828582
[3226468],-150766.99999327268
[765900],-751812.9996172627
[765900],-270292.99935377773
[765900],-200199.99930778012
[765900],-400706.999610313
[765900],-516279.9995888835
[765900],-165039.99953278663
[765900],-214533.9996180871
[765900],-306239.9994950117
[765900],-238346.99980923158
[765900],-408256.99929105846
[765900],-753892.9995912041
[765900],-226612.99982471945
[765900],-289132.99952931557
[765900],-179373.99938133926
[765900],-440199.99965839
[765900],-172359.99957924624
[765900],-517266.9995240547
[765900],-201665.9994233539
[765900],-190906.9993400466
[765900],-116904.99977839603
[765900],-487532.99950382207
[765900],-165359.9994535215
[765900],-275919.99965905945
[765900],-253466.99976216367
[765900],-277652.99960847886
[765900],-285759.99971275736
[765900],-173106.99974580164
[765900],-1237959.9997137696
[765900],-304999.9995248364
[765900],-223373.99955741988
[79392],-207877.99962912616
[79392],-267005.9995536641
[79392],-256844.99973878186
[79392],-260306.99974396217
[79392],-190078.999865085
[79392],-236906.99948751842
[79392],-202101.9996340707
[77306],-161186.99949717644
[77306],-175292.99953181413
"[66570, 211483]",-255227.0000610813
"[66570, 153503, 104388]",-312666.9995381497
"[66570, 153503, 104388]",-508706.99963226763
"[66570, 153503, 104388]",-435267.0000209316
"[66570, 809334]",-550492.9996607025
"[66570, 809334]",-369666.9997844668
"[66570, 809334]",-370866.99960361596
"[66570, 809334]",-300706.99957886786
[66570],-376545.99973641225
[66570],-47866.99986448287
[66570],-496666.9996553568
[66570],-377012.99990976066
[66570],-268732.99988676567
[66570],-344692.999829694
[66570],-366132.9996281075
[66570],-566066.9996335064
[66570],-77532.99979308568
[66570],-1561599.9996934077
[66570],-425999.9999126218
[66570],-217186.9998846719
[66570],-416839.9999340395
[66570],-894732.9996934402
[66570],-1094492.9994548787
[98278],-131119.99961431284
[767068],-298951.99979719194
[767068],-285262.99969341094
[767068],-196799.99967869776
"[767016, 649435]",-291666.99956627726
"[767016, 649435]",-371932.99961143825
"[767016, 305501]",-274706.99963022035
"[767016, 681956]",-347266.9996246271
[767016],-283426.99946902896
[767016],-450906.9995260623
[767016],-327972.9995513057
[767016],-317532.99963485356
[767016],-236666.99966578008
[767016],-257906.9997278492
[767016],-276812.99979237124
[767016],-232239.9998171959
[767016],-229066.9996309527
[767016],-246372.9997168003
[767016],-316666.9996864884
[767016],-351666.999693092
[767016],-261159.999576773
[767016],-303692.99973648944
[767016],-289586.99956707685
[767016],-365892.99962764134
[767016],-307999.99971021875
[767016],-305972.99962366454
[767016],-305732.9996443479
[767016],-285999.9995907917
[767016],-254172.99955474568
[767016],-248066.99962478835
[767016],-296399.9995572128
[767016],-264772.99990812154
[767016],-260666.9995943241
[767016],-317132.9997846178
[767016],-290799.999644995
[767016],-221399.9998824788
[767016],-269026.99967384356
[767016],-346319.9996655455
[767016],-306799.9997133938
[767016],-315199.99974450393
[767016],-392199.99954651337
[767016],-360106.9997255276
[767016],-320506.9997334355
[767016],-288999.9993230704
[767016],-374106.9997317469
[767016],-280839.99917962373
[767016],-309026.99965151184
[767016],-309466.9996882684
[767016],-300839.99953891046
[767016],-251759.99973596993
"[81619, 861252]",-184039.9998472264
"[81619, 632233]",-184946.99990266465
"[81619, 503242]",-191746.99993769097
[81619],-255746.9997052397
[81619],-239399.99975855107
[81619],-224106.99984000387
[81619],-180119.99946856464
[81619],-234212.99966219318
[81619],-216866.99941604442
[81619],-251106.99979832832
[81619],-217999.99983657134
[81619],-236026.99950495985
[81619],-220386.99964830434
[81619],-289559.99945994397
[81619],-273706.9997463751
[81619],-239359.99962068247
[81619],-242759.99980071757
[81619],-208359.9999990473
[81619],-331466.9996562619
[81619],-236906.9997681396
[81619],-251812.999538741
[81619],-252599.99969510554
[81619],-273586.99966051156
[81619],-195317.00004950011
[81619],-213939.00002719494
[81619],-323039.99997572455
[81619],-230600.00016004205
[81619],-224629.99977155935
[81619],-323466.9999194701
[81619],-231293.00005994126
[81619],-273586.9998146289
[81619],-256746.99969580292
[81619],-232164.99985111624
